"trta","aesoc","aedecod","saffl","procedure","factor","measure","rowno","colno","cellpartno","unit","denominator"
"_ALL_","INFECTIONS AND INFESTATIONS","CYSTITIS","Y","count","quantity",2,99,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","CYSTITIS","Y","countdistinct","USUBJID",2,99,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","EAR INFECTION","Y","count","quantity",4,100,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","EAR INFECTION","Y","countdistinct","USUBJID",2,100,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","Y","count","quantity",1,101,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","Y","countdistinct","USUBJID",1,101,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","HORDEOLUM","Y","count","quantity",1,102,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","HORDEOLUM","Y","countdistinct","USUBJID",1,102,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","INFLUENZA","Y","count","quantity",4,103,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","INFLUENZA","Y","countdistinct","USUBJID",3,103,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","Y","count","quantity",3,104,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","Y","countdistinct","USUBJID",2,104,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","LOWER RESPIRATORY TRACT INFECTION","Y","count","quantity",2,105,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","LOWER RESPIRATORY TRACT INFECTION","Y","countdistinct","USUBJID",1,105,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","Y","count","quantity",21,106,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","Y","countdistinct","USUBJID",12,106,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","ONYCHOMYCOSIS","Y","count","quantity",1,107,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","ONYCHOMYCOSIS","Y","countdistinct","USUBJID",1,107,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","PNEUMONIA","Y","count","quantity",2,108,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","PNEUMONIA","Y","countdistinct","USUBJID",1,108,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","RHINITIS","Y","count","quantity",1,109,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","RHINITIS","Y","countdistinct","USUBJID",1,109,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","Y","count","quantity",19,110,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","Y","countdistinct","USUBJID",10,110,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","Y","count","quantity",5,111,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","Y","countdistinct","USUBJID",3,111,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","Y","count","quantity",2,112,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","Y","countdistinct","USUBJID",1,112,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","VIRAL INFECTION","Y","count","quantity",1,113,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","VIRAL INFECTION","Y","countdistinct","USUBJID",1,113,4,2,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","_ALL_","Y","count","quantity",29,114,4,1,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","_ALL_","Y","countdistinct","USUBJID",14,114,4,2,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","Y","count","quantity",7,115,4,1,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","Y","countdistinct","USUBJID",4,115,4,2,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","Y","count","quantity",6,116,4,1,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","Y","countdistinct","USUBJID",4,116,4,2,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FACIAL BONES FRACTURE","Y","count","quantity",1,117,4,1,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FACIAL BONES FRACTURE","Y","countdistinct","USUBJID",1,117,4,2,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","Y","count","quantity",5,118,4,1,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","Y","countdistinct","USUBJID",4,118,4,2,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","Y","count","quantity",4,119,4,1,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","Y","countdistinct","USUBJID",3,119,4,2,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","JOINT DISLOCATION","Y","count","quantity",1,120,4,1,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","JOINT DISLOCATION","Y","countdistinct","USUBJID",1,120,4,2,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","Y","count","quantity",3,121,4,1,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","Y","countdistinct","USUBJID",3,121,4,2,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","WOUND","Y","count","quantity",2,122,4,1,"_NULL_","_NULL_"
"_ALL_","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","WOUND","Y","countdistinct","USUBJID",1,122,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","_ALL_","Y","count","quantity",40,123,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","_ALL_","Y","countdistinct","USUBJID",23,123,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BIOPSY","Y","count","quantity",1,124,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BIOPSY","Y","countdistinct","USUBJID",1,124,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BIOPSY PROSTATE","Y","count","quantity",1,125,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BIOPSY PROSTATE","Y","countdistinct","USUBJID",1,125,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","Y","count","quantity",1,126,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","Y","countdistinct","USUBJID",1,126,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BLOOD CHOLESTEROL INCREASED","Y","count","quantity",1,127,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BLOOD CHOLESTEROL INCREASED","Y","countdistinct","USUBJID",1,127,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","Y","count","quantity",2,128,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","Y","countdistinct","USUBJID",1,128,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BLOOD GLUCOSE INCREASED","Y","count","quantity",3,129,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BLOOD GLUCOSE INCREASED","Y","countdistinct","USUBJID",2,129,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BLOOD URINE PRESENT","Y","count","quantity",1,130,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BLOOD URINE PRESENT","Y","countdistinct","USUBJID",1,130,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BODY TEMPERATURE INCREASED","Y","count","quantity",1,131,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","BODY TEMPERATURE INCREASED","Y","countdistinct","USUBJID",1,131,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","CYSTOSCOPY","Y","count","quantity",1,132,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","CYSTOSCOPY","Y","countdistinct","USUBJID",1,132,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","Y","count","quantity",6,133,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","Y","countdistinct","USUBJID",5,133,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","Y","count","quantity",2,134,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","Y","countdistinct","USUBJID",2,134,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","Y","count","quantity",5,135,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","Y","countdistinct","USUBJID",4,135,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","HEART RATE INCREASED","Y","count","quantity",2,136,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","HEART RATE INCREASED","Y","countdistinct","USUBJID",1,136,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","HEART RATE IRREGULAR","Y","count","quantity",4,137,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","HEART RATE IRREGULAR","Y","countdistinct","USUBJID",1,137,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","NASAL MUCOSA BIOPSY","Y","count","quantity",1,138,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","NASAL MUCOSA BIOPSY","Y","countdistinct","USUBJID",1,138,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","NEUTROPHIL COUNT INCREASED","Y","count","quantity",2,139,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","NEUTROPHIL COUNT INCREASED","Y","countdistinct","USUBJID",1,139,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","URINE ANALYSIS ABNORMAL","Y","count","quantity",2,140,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","URINE ANALYSIS ABNORMAL","Y","countdistinct","USUBJID",1,140,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","WEIGHT DECREASED","Y","count","quantity",2,141,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","WEIGHT DECREASED","Y","countdistinct","USUBJID",1,141,4,2,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","WHITE BLOOD CELL COUNT INCREASED","Y","count","quantity",2,142,4,1,"_NULL_","_NULL_"
"_ALL_","INVESTIGATIONS","WHITE BLOOD CELL COUNT INCREASED","Y","countdistinct","USUBJID",1,142,4,2,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","_ALL_","Y","count","quantity",14,143,4,1,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","_ALL_","Y","countdistinct","USUBJID",10,143,4,2,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","Y","count","quantity",4,144,4,1,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","Y","countdistinct","USUBJID",2,144,4,2,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","Y","count","quantity",1,145,4,1,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","Y","countdistinct","USUBJID",1,145,4,2,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","Y","count","quantity",1,146,4,1,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","Y","countdistinct","USUBJID",1,146,4,2,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","Y","count","quantity",2,147,4,1,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","Y","countdistinct","USUBJID",2,147,4,2,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","HYPERCHOLESTEROLAEMIA","Y","count","quantity",1,148,4,1,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","HYPERCHOLESTEROLAEMIA","Y","countdistinct","USUBJID",1,148,4,2,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","Y","count","quantity",1,149,4,1,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","Y","countdistinct","USUBJID",1,149,4,2,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","Y","count","quantity",4,150,4,1,"_NULL_","_NULL_"
"_ALL_","METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","Y","countdistinct","USUBJID",2,150,4,2,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","_ALL_","Y","count","quantity",29,151,4,1,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","_ALL_","Y","countdistinct","USUBJID",20,151,4,2,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","Y","count","quantity",6,152,4,1,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","Y","countdistinct","USUBJID",4,152,4,2,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRITIS","Y","count","quantity",3,153,4,1,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRITIS","Y","countdistinct","USUBJID",2,153,4,2,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","Y","count","quantity",7,154,4,1,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","Y","countdistinct","USUBJID",5,154,4,2,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","FLANK PAIN","Y","count","quantity",2,155,4,1,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","FLANK PAIN","Y","countdistinct","USUBJID",2,155,4,2,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE SPASMS","Y","count","quantity",3,156,4,1,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCLE SPASMS","Y","countdistinct","USUBJID",2,156,4,2,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULAR WEAKNESS","Y","count","quantity",2,157,4,1,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MUSCULAR WEAKNESS","Y","countdistinct","USUBJID",1,157,4,2,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MYALGIA","Y","count","quantity",1,158,4,1,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","MYALGIA","Y","countdistinct","USUBJID",1,158,4,2,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","Y","count","quantity",1,159,4,1,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","Y","countdistinct","USUBJID",1,159,4,2,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","Y","count","quantity",4,160,4,1,"_NULL_","_NULL_"
"_ALL_","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","Y","countdistinct","USUBJID",3,160,4,2,"_NULL_","_NULL_"
"_ALL_","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","_ALL_","Y","count","quantity",4,161,4,1,"_NULL_","_NULL_"
"_ALL_","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","_ALL_","Y","countdistinct","USUBJID",3,161,4,2,"_NULL_","_NULL_"
"_ALL_","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","COLON CANCER","Y","count","quantity",1,162,4,1,"_NULL_","_NULL_"
"_ALL_","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","COLON CANCER","Y","countdistinct","USUBJID",1,162,4,2,"_NULL_","_NULL_"
"_ALL_","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","MALIGNANT FIBROUS HISTIOCYTOMA","Y","count","quantity",2,163,4,1,"_NULL_","_NULL_"
"_ALL_","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","MALIGNANT FIBROUS HISTIOCYTOMA","Y","countdistinct","USUBJID",1,163,4,2,"_NULL_","_NULL_"
"_ALL_","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","PROSTATE CANCER","Y","count","quantity",1,164,4,1,"_NULL_","_NULL_"
"_ALL_","NEOPLASMS BENIGN, MALIGNANT AND UNSPECIFIED (INCL CYSTS AND POLYPS)","PROSTATE CANCER","Y","countdistinct","USUBJID",1,164,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","_ALL_","Y","count","quantity",101,165,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","_ALL_","Y","countdistinct","USUBJID",59,165,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","AMNESIA","Y","count","quantity",2,166,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","AMNESIA","Y","countdistinct","USUBJID",1,166,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","BALANCE DISORDER","Y","count","quantity",3,167,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","BALANCE DISORDER","Y","countdistinct","USUBJID",1,167,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","BURNING SENSATION","Y","count","quantity",2,168,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","BURNING SENSATION","Y","countdistinct","USUBJID",2,168,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","COGNITIVE DISORDER","Y","count","quantity",1,169,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","COGNITIVE DISORDER","Y","countdistinct","USUBJID",1,169,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","COMPLEX PARTIAL SEIZURES","Y","count","quantity",1,170,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","COMPLEX PARTIAL SEIZURES","Y","countdistinct","USUBJID",1,170,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","COORDINATION ABNORMAL","Y","count","quantity",1,171,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","COORDINATION ABNORMAL","Y","countdistinct","USUBJID",1,171,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","DIZZINESS","Y","count","quantity",34,172,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","DIZZINESS","Y","countdistinct","USUBJID",22,172,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","HEADACHE","Y","count","quantity",21,173,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","HEADACHE","Y","countdistinct","USUBJID",16,173,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","HEMIANOPIA HOMONYMOUS","Y","count","quantity",1,174,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","HEMIANOPIA HOMONYMOUS","Y","countdistinct","USUBJID",1,174,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","HYPERSOMNIA","Y","count","quantity",1,175,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","HYPERSOMNIA","Y","countdistinct","USUBJID",1,175,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","LETHARGY","Y","count","quantity",2,176,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","LETHARGY","Y","countdistinct","USUBJID",2,176,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PARAESTHESIA","Y","count","quantity",1,177,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PARAESTHESIA","Y","countdistinct","USUBJID",1,177,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PARAESTHESIA ORAL","Y","count","quantity",1,178,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PARAESTHESIA ORAL","Y","countdistinct","USUBJID",1,178,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","Y","count","quantity",1,179,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","Y","countdistinct","USUBJID",1,179,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PAROSMIA","Y","count","quantity",2,180,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PAROSMIA","Y","countdistinct","USUBJID",1,180,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PARTIAL SEIZURES WITH SECONDARY GENERALISATION","Y","count","quantity",1,181,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PARTIAL SEIZURES WITH SECONDARY GENERALISATION","Y","countdistinct","USUBJID",1,181,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","Y","count","quantity",1,182,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","Y","countdistinct","USUBJID",1,182,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","SOMNOLENCE","Y","count","quantity",9,183,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","SOMNOLENCE","Y","countdistinct","USUBJID",6,183,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","STUPOR","Y","count","quantity",1,184,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","STUPOR","Y","countdistinct","USUBJID",1,184,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","SYNCOPE","Y","count","quantity",10,185,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","SYNCOPE","Y","countdistinct","USUBJID",7,185,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","SYNCOPE VASOVAGAL","Y","count","quantity",1,186,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","SYNCOPE VASOVAGAL","Y","countdistinct","USUBJID",1,186,4,2,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","TRANSIENT ISCHAEMIC ATTACK","Y","count","quantity",4,187,4,1,"_NULL_","_NULL_"
"_ALL_","NERVOUS SYSTEM DISORDERS","TRANSIENT ISCHAEMIC ATTACK","Y","countdistinct","USUBJID",3,187,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","_ALL_","Y","count","quantity",40,188,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","_ALL_","Y","countdistinct","USUBJID",29,188,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","AGITATION","Y","count","quantity",5,189,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","AGITATION","Y","countdistinct","USUBJID",5,189,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","ANXIETY","Y","count","quantity",6,190,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","ANXIETY","Y","countdistinct","USUBJID",4,190,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","Y","count","quantity",1,191,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","Y","countdistinct","USUBJID",1,191,4,2,"_NULL_","_NULL_"
